Grain Name,Length Number,Apparent Length,Corr. Z Depth,True Length,Azimuth,Dip,Proj C len,Angle to C
Grain29,48,6.174388946,3.272,6.987779537,55.86988003,27.92050241,,60.27984912
Grain29,49,7.070889652,5.726,9.098601897,87.82035875,39.000521,,88.30627494
Grain29,50,5.546227997,2.454,6.064879306,39.41690921,23.86761136,,45.05074425
Grain30,1,5.859621147,3.272,6.711269924,88.2712971,29.17889815,,88.49072101
Grain30,2,4.617090351,1.636,4.898369045,72.96197822,19.51105417,,73.96759524
Grain30,3,2.585365426,4.09,4.838616991,10.00148389,57.70225447,,58.25099347
Grain30,4,3.066759504,4.908,5.787354997,86.78879284,58.00083349,,88.29899993
Grain30,5,4.0366955,1.636,4.355617816,66.74080752,22.06182643,,68.532281
Grain30,6,7.749706388,0.818,7.792757734,24.20845089,6.025395407,,24.90313972
Grain30,7,6.603832766,2.454,7.045049553,25.88109428,20.38518611,,32.50384299
Grain30,8,8.563124284,2.454,8.90781755,25.1165781,15.99111901,,29.49376777
Grain30,9,6.000356922,3.272,6.834490997,79.94622859,28.60367435,,81.18374605
Grain30,10,9.011959804,4.908,10.26176805,52.77443692,28.57313627,,57.90833017
Grain30,11,10.74767285,3.272,11.23469873,41.3371807,16.9322414,,44.08678043
Grain30,12,8.02605043,1.636,8.191091595,44.19351871,11.52112261,,45.36861741
Grain30,13,6.033922957,1.636,6.251777528,84.99433354,15.17010176,,85.16918716
Grain30,14,7.346313154,2.454,7.745349118,43.79358052,18.4716447,,46.79198273
Grain30,15,4.557276651,2.454,5.175991352,18.38712952,28.30155306,,33.33059701
Grain30,16,4.489882526,0.818,4.563788897,65.12283411,10.32532254,,65.5523371
Grain30,17,7.348387798,4.09,8.409928848,11.35775177,29.09964176,,31.05596446
Grain30,18,4.406784892,4.908,6.596075885,32.00218224,48.08003275,,55.48926877
Grain30,19,4.031027308,4.908,6.35119242,86.71814456,50.60313239,,87.91772533
Grain30,20,6.453825567,4.908,8.108040975,68.59106337,37.25223312,,73.10913549
Grain30,21,7.653217853,3.272,8.323324307,65.99974185,23.14828625,,68.03783348
Grain30,22,8.532809088,2.454,8.878679347,84.63557928,16.04501271,,84.84512833
Grain30,23,3.089045494,4.908,5.799195295,44.39727525,57.81410438,,67.62949251
Grain30,24,8.286755697,3.272,8.909338021,76.76542417,21.54643267,,77.70528912
Grain30,25,3.952747481,5.726,6.95782212,45.10202532,55.38207363,,66.35977335
Grain30,26,3.845236048,4.908,6.234926163,48.83965486,51.92261682,,66.05188975
Grain30,27,6.411170846,7.362,9.762282295,82.05808197,48.94914142,,84.79383939
Grain30,28,7.304696543,4.09,8.371779475,23.0394291,29.245064,,36.58815206
Grain30,29,1.623903394,2.454,2.942648167,37.94172303,56.50590639,,64.20135005
Grain30,30,3.717243769,1.636,4.061329491,7.774436919,23.7548242,,24.92440377
Grain30,31,8.900481386,5.726,10.58327194,22.96748972,32.75463517,,39.25598632
Grain30,32,6.663004474,5.726,8.785368781,23.2104854,40.67484326,,45.81027972
Grain30,33,0.359953666,1.636,1.675130634,12.34835818,77.59145687,,77.88293523
Grain30,34,3.147703494,5.726,6.534149776,35.37795281,61.2014726,,66.8724222
Grain30,35,8.295029125,4.908,9.638255661,28.6553636,30.61193977,,40.95494399
Grain30,36,5.749987676,6.544,8.711273976,61.61930247,48.69533944,,71.71485975
Grain30,37,4.500055989,5.726,7.28269043,16.39556009,51.83624077,,53.64515467
Grain30,38,0.436507937,1.636,1.693232169,38.55778293,75.06069437,,78.36998511
Grain30,39,5.084521193,0.818,5.149900946,17.63328119,9.139456407,,19.79403647
Grain30,40,3.845236048,8.18,9.038707887,52.21542544,64.82282654,,74.89126714
Grain30,41,7.136337413,5.726,9.149556692,83.95428719,38.74259476,,85.28798897
Grain30,42,6.832429931,7.362,10.04396051,24.87716589,47.13661725,,51.89291979
Grain30,43,6.978122419,2.454,7.397047282,48.20865495,19.37527058,,51.0473607
Grain30,44,9.150022683,5.726,10.79397939,8.812901638,32.03795368,,33.10312867
Grain30,45,8.003703634,0.818,8.045395942,12.1967824,5.835520689,,13.50179654
Grain30,46,8.066307626,3.272,8.704671316,81.7158276,22.07933876,,82.3271596
Grain30,47,7.095100492,0.818,7.142098781,69.65422624,6.576641496,,69.79397428
Grain30,48,0.123463089,1.636,1.640652045,46.68788529,85.68427229,,87.04101419
Grain30,49,6.60036952,6.544,9.29455829,50.83593515,44.75428903,,63.35383308
Grain30,50,9.390502216,1.636,9.531947748,74.93762078,9.882798311,,75.16630616
Grain30,51,2.945054059,2.454,3.833465718,10.28824716,39.80314017,,40.89625116
Grain30,52,6.121080304,6.544,8.960555791,1.582602634,46.91254319,,46.93298296
Grain30,53,8.586234273,4.09,9.510600349,69.32449062,25.47050856,,71.41214138
Grain30,54,1.421166877,2.454,2.835812281,49.17743821,59.92389784,,70.87616348
Grain30,55,4.654083565,4.908,6.763797589,24.8864758,46.52110384,,51.37695525
Grain30,56,10.13375526,6.544,12.0630399,24.49759639,32.85286141,,40.14257486
Grain31,1,3.287458321,4.908,5.907270623,63.82081796,56.18518033,,75.78736216
Grain31,2,0.523809524,1.636,1.717810355,36.89230507,72.24613104,,75.88485806
Grain31,3,8.773700939,0.818,8.8117508,42.6028982,5.32646977,,42.8712426
Grain31,4,7.496253368,4.908,8.960037866,22.04685299,33.21385447,,39.15369454
Grain31,5,6.489156993,4.908,8.136192136,47.70390357,37.10162384,,57.53853406
Grain31,6,2.350667178,0.818,2.488927516,21.82381691,19.18719701,,28.74575224
Grain31,7,8.862293689,4.09,9.760550673,17.92189726,24.77359814,,30.24117534
Grain31,8,4.0366955,4.09,5.746565109,58.46361226,45.37580824,,68.44394525
Grain31,9,2.401983832,3.272,4.059003613,72.20118693,53.71750939,,79.57847287
Grain31,10,4.772930357,4.908,6.846117746,13.30212384,45.79934656,,47.27592907
Grain31,11,3.563359491,0.818,3.656043608,67.8560616,12.92874529,,68.44593398
Grain31,12,3.514905453,2.454,4.286802578,67.48908952,34.92157282,,71.70435328
Grain31,13,5.063492063,2.454,5.626816851,36.89230507,25.85695193,,43.97050102
Grain31,14,3.818384207,3.272,5.02852284,42.5685112,40.59350219,,55.99715198
Grain31,15,8.251270163,6.544,10.53125801,7.072232502,38.41758296,,38.9639568
Grain31,16,8.197986282,3.272,8.826831996,61.06522016,21.75804939,,63.29829299
Grain31,17,3.599536657,4.09,5.448372615,30.27404075,48.64956501,,55.21042065
Grain31,18,6.339441896,7.362,9.715326426,75.78825454,49.26815296,,80.78163557
Grain31,19,3.790336933,1.636,4.128335024,24.1812691,23.34618199,,33.11608857
Grain31,20,7.425255331,2.454,7.820264237,38.91367001,18.28839444,,42.37146447
Grain31,21,1.791278808,0.818,1.969213998,10.08262894,24.54414125,,26.41526215
Grain31,22,1.677008729,2.454,2.972284353,88.23249681,55.65217211,,89.00285524
Grain31,23,3.813390894,3.272,5.024732243,69.05309083,40.63055075,,74.25732073
Grain31,24,8.985704332,4.908,10.238718,4.591889557,28.64340779,,28.97831935
Grain31,25,11.80348455,1.636,11.91632256,60.75834589,7.891099618,,61.06163396
Grain31,26,7.097785488,4.09,8.191865406,48.16847939,29.95209762,,54.69929038
Grain31,27,5.912064523,0.818,5.968385957,69.40174239,7.877495162,,69.60481663
Grain31,28,2.470804582,3.272,4.100104789,68.89768828,52.94223723,,77.46922883
Grain31,29,6.560991635,7.362,9.861321171,62.09342871,48.29267341,,71.85678727
Grain31,30,7.465179098,7.362,10.48465273,42.32339707,44.60129763,,58.23549935
Grain31,31,2.979786188,1.636,3.399356075,84.93514151,28.7682249,,85.56162054
Grain32,1,1.623903394,1.636,2.305115666,5.557103544,45.21260793,,45.47928169
Grain32,2,6.857482722,0.818,6.906098268,9.03077547,6.802427683,,11.28909852
Grain32,3,9.469305015,4.09,10.31483579,85.83453805,23.36057224,,86.17652108
Grain32,4,3.769164517,0.818,3.856906164,72.69576356,12.24468908,,73.10140009
Grain32,5,7.199073315,0.818,7.2453972,20.20940692,6.482472506,,21.1821576
Grain32,6,10.32523517,6.544,12.22433709,49.43807464,32.36599224,,56.68460144
Grain32,7,2.51967566,4.09,4.803838614,73.33950927,58.36453757,,81.35117572
Grain32,8,1.721856446,3.272,3.697400928,28.83772089,62.24487141,,65.92433367
Grain32,9,2.009833472,2.454,3.171994103,28.20718127,50.68241937,,56.05668348
Grain32,10,4.23120092,3.272,5.348742397,37.50185632,37.71488568,,51.12833103
Grain32,11,5.841383065,4.908,7.629562249,49.8409436,40.03737934,,60.41195145
Grain32,12,0.276071859,1.636,1.659129793,12.26178537,80.42168403,,80.6421774
Grain32,13,5.77049624,5.726,8.12931134,41.15664329,44.77824252,,57.69361428
Grain32,14,2.811328001,4.908,5.656149674,56.46606182,60.19569364,,74.06302749
Grain32,15,5.191325594,6.544,8.353071137,11.57695481,51.57519128,,52.49406879
Grain32,16,8.352257424,4.09,9.299908821,71.88265936,26.09043574,,73.78293185
Grain32,17,4.198652737,3.272,5.323031919,27.12039982,37.92920086,,45.40861484
Grain32,18,2.304828041,3.272,4.00227639,83.39278592,54.83876808,,86.20068616
Grain32,19,6.758969853,3.272,7.509304726,85.1590564,25.83150522,,85.64375326
Grain32,20,1.767722413,2.454,3.024393911,87.79149127,54.23316136,,88.70936329
Grain32,21,3.519239493,4.09,5.395659979,89.0481471,49.28965908,,89.37918442
Grain32,22,6.671577934,8.18,10.55567867,53.29425985,50.79944171,,67.80426383
Grain32,23,4.368570033,0.818,4.444494137,57.01265576,10.60563042,,57.64571095
Grain32,24,6.462676532,8.998,11.07836594,69.11478954,54.31277796,,77.99681697
Grain32,25,9.966155881,3.272,10.48953035,33.7095217,18.17558439,,37.78118811
Grain32,26,4.717517998,4.908,6.807601638,8.294259849,46.13369384,,46.7069872
Grain32,27,4.118007637,0.818,4.198465303,54.43875137,11.23497378,,55.21993142
Grain32,28,2.839651042,3.272,4.332389876,14.30326581,49.0464633,,50.5704455
Grain32,29,5.360345897,4.09,6.742507556,89.62687267,37.34401043,,89.70336164
Grain32,30,5.719420092,4.09,7.031348817,89.4330025,35.56884214,,89.53879703
Grain32,31,3.79435638,2.454,4.518767126,82.32875782,32.89276897,,83.56424997
Grain33,1,7.963129953,7.362,10.84483668,33.88407055,42.75371816,,52.44129483
Grain33,2,11.24327856,4.09,11.96408846,9.937428841,19.99001534,,22.23298337
Grain33,3,3.142857143,4.09,5.158066597,86.0090869,52.46043368,,87.56953718
Grain33,4,2.237715267,4.09,4.662131445,16.56513212,61.31610852,,62.60927666
Grain33,5,0.493852355,1.636,1.708913734,48.9909131,73.20273355,,79.06900951
Grain33,6,3.670821531,4.908,6.128898328,29.33708904,53.20622481,,58.52514251
Grain33,7,2.913833523,3.272,4.381370767,12.60656128,48.31378795,,49.53243582
Grain33,8,5.959572375,8.998,10.79261353,54.18164032,56.48261945,,71.14639493
Grain33,9,6.225405122,1.636,6.436782188,10.62996089,14.72406945,,18.09116294
Grain33,10,1.018102712,0.818,1.30600809,63.02715657,38.78032019,,69.29353046
Grain33,11,2.567616712,3.272,4.159163327,50.69787346,51.87787428,,66.98146432
Grain33,12,1.602644105,4.09,4.392785919,64.63315956,68.60254254,,81.00780092
Grain33,13,3.561219978,4.09,5.423134493,7.319019376,48.95345659,,49.35869111
Grain33,14,7.536812319,6.544,9.981356418,14.23416201,40.96685402,,42.95350152
Grain33,15,6.297827834,4.908,7.98442856,47.86761038,37.92986811,,58.05270287
Grain33,16,10.60669377,6.544,12.46298073,59.38523755,31.67329448,,64.31574522
Grain33,17,6.081105474,2.454,6.557587955,43.16457107,21.9762954,,47.43756096
Grain33,18,5.015854179,3.272,5.988720827,27.48592625,33.11767878,,42.01145337
Grain33,19,10.30084743,6.544,12.20374507,54.87877334,32.42728639,,60.94807769
Grain33,20,6.677287458,8.18,10.55928822,52.17074322,50.77543376,,67.18021333
Grain33,21,4.74971986,8.18,9.458976623,21.09364207,59.85839213,,62.06352757
Grain33,22,4.594751461,4.09,6.151409675,18.29119055,41.67375264,,44.82992453
Grain33,23,5.772477073,7.362,9.355241074,89.47731616,51.90032913,,89.67749045
Grain33,24,3.475655899,8.18,8.887777221,29.26863533,66.97951604,,70.05388172
Grain33,25,3.231338266,2.454,4.05754396,2.442755399,37.21440553,,37.28290824
Grain33,26,3.833325117,5.726,6.890679027,34.05949592,56.19929369,,62.55640412
Grain33,27,4.21405404,4.908,6.468903729,43.94846203,49.35030753,,62.03006587
Grain33,28,4.379025341,2.454,5.019758853,8.564834358,29.26621255,,30.38692166
Grain33,29,5.636194803,5.726,8.034535946,20.18011936,45.45284839,,48.81951817
Grain33,30,4.999874022,4.09,6.459631587,69.21577253,39.28387366,,74.05823806
Grain33,31,1.486692461,1.636,2.210599573,44.22727141,47.7374395,,61.18912469
Grain33,32,6.812321363,5.726,8.899145934,26.84691885,40.04825358,,46.92194205
Grain33,33,7.797747283,2.454,8.174776981,17.69137851,17.46911597,,24.66444436
Grain33,34,7.878454343,4.09,8.876831801,16.79517916,27.43551239,,31.82406012
Grain33,35,6.297827834,4.09,7.5093765,39.88578419,33.00091367,,49.94477828
Grain33,36,3.944061174,2.454,4.645184016,58.30961409,31.88992772,,63.5102222
Grain33,37,4.820597289,4.09,6.321887236,31.42614218,40.31269204,,49.407674
Grain33,38,0.436507937,1.636,1.693232169,49.13918926,75.06069437,,80.29031269
Grain33,39,7.960258114,1.636,8.126635543,64.79111732,11.61376905,,65.34208328
Grain33,40,2.886238537,2.454,3.788467882,82.54085764,40.37257117,,84.32402318
Grain33,41,1.816628353,1.636,2.444715643,31.22667987,42.00523346,,50.5482698
Grain34,1,2.499937011,2.454,3.503113053,57.96640985,44.46872126,,67.7578009
Grain34,2,4.319443989,3.272,5.418817248,31.8354093,37.14410728,,47.37429247
Grain34,3,6.568538012,4.908,8.199643627,48.70226849,36.76702059,,58.08316974
Grain34,4,6.458547591,6.544,9.194388125,34.79334877,45.37654097,,54.7701258
Grain34,5,2.236011638,2.454,3.319919283,7.211844514,47.66115133,,48.0728226
Grain34,6,6.133519009,8.998,10.88963082,50.77074522,55.71956118,,69.13240881
Grain34,7,6.420080616,4.908,8.081206539,21.74821218,37.39705837,,42.44733298
Grain34,8,5.927514196,8.18,10.10187233,34.80475545,54.07159878,,61.19690168
Grain34,9,3.318608824,4.908,5.924662735,19.30660159,55.93489055,,58.08677561
Grain34,10,6.929898598,4.09,8.046837552,25.0086209,30.54894397,,38.69790886
Grain34,11,4.114304392,2.454,4.790575814,28.5901544,30.81420118,,41.05221809
Grain34,12,1.321112742,4.908,5.082696418,36.53370386,74.93447122,,77.94500967
Grain34,13,3.865991874,2.454,4.579083879,18.72062912,32.40598965,,36.90755162
Grain34,14,4.880307094,0.818,4.94838573,54.4331937,9.515036311,,54.99488287
Grain34,15,5.153752177,2.454,5.708176373,42.18686084,25.46182526,,48.01078334
Grain34,16,1.715204046,4.908,5.199075775,29.3847844,70.73695606,,73.29397224
Grain34,17,4.802380887,5.726,7.473281621,72.90251303,50.01352921,,79.10992476
Grain34,18,2.986173732,4.908,5.745058534,30.61653407,58.68242037,,63.42805573
Grain34,19,3.281657261,3.272,4.634140522,17.2611931,44.91557082,,47.44836174
Grain34,20,0.585636851,3.272,3.323996769,17.56329605,79.85240145,,80.33009816
Grain34,21,3.286298928,1.636,3.671002131,28.88082948,26.46524517,,38.38419175
Grain35,1,6.860816182,7.362,10.06329184,75.67820906,47.01815452,,80.2908425
Grain35,2,6.444962447,4.09,7.633193365,37.63449566,32.39938182,,48.037308
Grain35,3,10.12133805,3.272,10.63707986,63.16662797,17.91484852,,64.56345476
Grain35,4,3.667705824,1.636,4.016038099,80.8315286,24.03951908,,81.63273861
Grain35,5,3.488788147,1.636,3.853328267,29.23321655,25.12332433,,37.80663941
Grain35,6,3.58893417,1.636,3.944229263,47.5003026,24.50566374,,52.06771876
Grain35,7,6.346050803,1.636,6.553537731,36.97251648,14.45598312,,39.31901862
Grain35,8,3.779261413,2.454,4.506099514,22.43283916,32.99700284,,39.17387634
Grain35,9,7.385631731,1.636,7.564658093,0.076531255,12.48997932,,12.49021006
Grain35,10,2.401983832,1.636,2.90620411,80.02813822,34.25892089,,81.77152395
Grain35,11,4.747312297,3.272,5.76567065,61.29411121,34.57585812,,66.70417867
Grain35,12,1.355285093,2.454,2.803375409,14.1339366,61.08918712,,62.04276233
Grain35,13,6.790469883,5.726,8.882429692,15.93464622,40.13894682,,42.68361762
Grain35,14,7.613279066,6.544,10.03922079,78.2502699,40.68073234,,81.11632102
Grain35,15,3.025475523,7.362,7.95943127,75.2344931,67.6593782,,84.44065237
Grain35,16,3.763093376,5.726,6.851857249,56.94373313,56.687319,,72.56809036
Grain35,17,0.261904762,2.454,2.467936406,60.93464622,83.90813,,87.04479002
Grain35,18,2.73993497,5.726,6.347780686,83.41408062,64.42852722,,87.16237156
Grain35,19,4.081757683,3.272,5.231321992,77.53358304,38.7162017,,80.30337826
Grain35,20,1.841629002,2.454,3.068177534,60.49491939,53.11323579,,72.80549612
Grain35,21,10.49508877,5.726,11.95549934,74.73939067,28.61637557,,76.64064589
Grain35,22,0.804880865,2.454,2.582624481,78.46405913,71.84116586,,86.42672269
Grain35,23,2.785454246,4.09,4.94841948,86.86961984,55.74356494,,88.23851506
Grain35,24,1.421166877,2.454,2.835812281,50.31499095,59.92389784,,71.33601708
Grain35,25,2.168526442,4.09,4.629320353,78.96444623,62.06737254,,84.85557574
Grain35,26,4.802380887,2.454,5.393049062,59.89301955,27.06687506,,63.46930809
Grain35,27,4.997586971,7.362,8.898028969,87.94731157,55.82994674,,88.84727432
Grain35,28,1.366485986,2.454,2.808807567,87.4996974,60.88917906,,88.78389653
Grain35,29,7.516053198,7.362,10.52093625,26.40235301,44.40675823,,50.21752983
Grain35,30,5.25262535,5.726,7.770273423,7.617617449,47.46894117,,47.93107944
Grain35,31,1.593104472,3.272,3.639225997,51.47232402,64.03900685,,74.17637788
Grain35,32,6.030764331,3.272,6.861202695,51.17480212,28.48210915,,56.55991405
Grain35,33,9.509864129,4.09,10.35208268,72.57748625,23.27156107,,74.03464608
Grain35,34,3.248979916,4.09,5.223406024,59.76507633,51.53736803,,71.74732889
Grain35,35,8.068197134,2.454,8.433144194,15.93133147,16.91751476,,23.07710841
Grain35,36,2.678039336,5.726,6.321310836,48.09095981,64.93459721,,73.56193631
Grain36,1,5.722750565,2.454,6.22671583,33.4025996,23.21036871,,39.89191233
Grain36,2,5.484040842,2.454,6.008062912,41.06436524,24.10757339,,46.51135559
Grain36,3,7.652719905,6.544,10.06916372,89.65722195,40.53444082,,89.73948404
Grain36,4,4.886549894,3.272,5.880846356,76.49912472,33.80599086,,78.81437484
Grain36,5,4.609656083,0.818,4.681672052,59.74417421,10.06259121,,60.25695322
Grain36,6,3.857110196,4.908,6.242256248,60.07381949,51.83682281,,72.04548395
Grain36,7,2.66520179,2.454,3.62290168,66.72811167,42.63750036,,73.10294249
Grain36,8,2.624861272,4.908,5.565820757,51.06531575,61.86155793,,72.76018635
Grain36,9,6.463855745,3.272,7.24481988,51.59749081,26.84850623,,56.34292244
Grain36,10,6.794957967,3.272,7.541713185,78.03804414,25.71237401,,79.23741925
Grain36,11,5.370999129,4.908,7.275719596,47.4078314,42.42095736,,60.02636654
Grain36,12,6.140970138,8.998,10.89382937,49.94708939,55.68717968,,68.73112862
Grain36,13,8.296866544,4.908,9.639837056,26.64946479,30.60637858,,39.71319225
Grain36,14,6.079225205,4.09,7.327010242,19.81996361,33.93199959,,38.68890962
Grain36,15,1.868335557,2.454,3.084281724,87.71525279,52.71642451,,88.61622299
Grain36,16,4.952393671,3.272,5.935670735,5.590237251,33.45236519,,33.8625901
Grain36,17,7.98081679,3.272,8.625509877,85.09071297,22.29280015,,85.45844764
Grain36,18,5.303167239,4.09,6.697139894,55.34546885,37.64074697,,63.23896882
Grain36,19,9.168329403,3.272,9.734693012,53.78817435,19.64050263,,56.1927244
Grain36,20,3.76613017,3.272,4.988959857,10.81858153,40.98399109,,42.14272375
Grain36,21,11.17051016,6.544,12.94620536,60.08339925,30.36297539,,64.51136155
Grain36,22,2.716187953,2.454,3.660572769,80.12060942,42.0969323,,82.68579767
Grain36,23,5.399304986,5.726,7.870169651,3.973249466,46.68200944,,46.81172395
Grain36,24,6.213150376,1.636,6.424930629,15.41263058,14.75184567,,21.21010568
Grain36,25,3.036790451,3.272,4.46408784,36.44444176,47.13515976,,56.82262255
Grain36,26,7.684523553,4.09,8.705171006,33.5614783,28.02363115,,42.64267466
Grain36,27,5.413402412,1.636,5.655211904,36.04465477,16.81549381,,39.28683428
Grain36,28,5.06198664,2.454,5.62546218,9.87939058,25.86363898,,27.56440318
Grain36,29,8.397305474,5.726,10.16375006,38.6969438,34.28950599,,49.84779486
Grain36,30,0.664869081,2.454,2.542472595,11.92201891,74.84062275,,75.17520284
Grain36,31,4.118007637,4.09,5.803971649,76.00410973,44.80449419,,80.11926004
Grain36,32,3.937291909,1.636,4.263656128,58.69346541,22.56356977,,61.32490457
Grain36,33,6.320779618,4.908,8.002544531,67.71319089,37.82885635,,72.56979724
Grain36,34,0.470133436,1.636,1.702210753,13.31919993,73.96706239,,74.40945475
Grain36,35,4.219476372,4.908,6.472437319,30.4354358,49.31388964,,55.80015667
Grain36,36,5.786982464,4.09,7.086414187,23.81067695,35.25109044,,41.65825933
Grain36,37,2.928184256,4.908,5.71513141,28.3143394,59.1790826,,63.18845298
Grain36,38,2.65517412,0.818,2.778322085,45.41706837,17.12289966,,47.86902286
Grain36,39,3.015382166,0.818,3.124364512,57.23005776,15.17768071,,58.50749743
Grain36,40,4.654083565,3.272,5.689154404,11.92201891,35.10869517,,36.83009999
Grain36,41,3.335788967,6.544,7.345163309,41.12961538,62.98989134,,69.99667251
Grain36,42,7.400579809,4.908,8.880148957,37.72696884,33.55199057,,48.76464746
Grain36,43,3.670821531,5.726,6.801617948,60.46678536,57.33689795,,74.57169222
Grain36,44,4.418012388,5.726,7.232282452,72.89629373,52.34728351,,79.65008319
Grain36,45,11.44550113,4.908,12.45343166,33.4025996,23.21036871,,39.89191233
Grain37,1,5.872613671,7.362,9.417358193,37.22583558,51.42089133,,60.22853708
Grain37,2,2.518162796,3.272,4.128816763,82.3928782,52.41777196,,85.3689993
Grain37,3,2.513618739,1.636,2.999129067,84.24019111,33.05827079,,85.17503663
Grain37,4,5.851811786,1.636,6.076199238,24.37313168,15.61947939,,28.68885348
Grain37,5,2.276546872,1.636,2.803419637,21.68424037,35.70224266,,41.01004126
Grain37,6,7.25076342,4.908,8.755685819,28.15297637,34.09384493,,43.10132877
Grain37,7,7.395943983,11.452,13.63261866,33.54351185,57.14477003,,63.11695933
Grain37,8,8.111534329,6.544,10.42213631,55.87416005,38.89493825,,64.11061215
Grain37,9,6.378395207,1.636,6.584863053,4.342838081,14.38572724,,15.01370196
Grain37,10,2.954097896,1.636,3.376861025,7.112537913,28.97798953,,29.76439278
Grain37,11,3.958527763,0.818,4.042161062,15.3407199,11.67540888,,19.19299021
Grain37,12,2.304828041,1.636,2.826433849,88.54061906,35.36767895,,88.80998445
Grain37,13,3.670821531,1.636,4.018883765,61.19074328,24.02142405,,63.88591678
Grain37,14,3.968142856,1.636,4.292161894,65.72712068,22.40554808,,67.66322652
Grain37,15,5.328258404,1.636,5.573762967,61.07496592,17.06869402,,62.46042825
Grain37,16,3.014118119,3.272,4.448695543,73.92503408,47.34918634,,79.187002
Grain37,17,7.313559887,6.544,9.81387254,2.884355208,41.82142521,,41.90248316
Grain37,18,0.509051356,2.454,2.506242064,32.95329775,78.28091826,,80.18686799
Grain37,19,4.892784729,6.544,8.170879904,79.44116528,53.21545631,,83.70033214
Grain37,20,2.2849012,3.272,3.990834185,57.33510962,55.07265441,,72.00027612
Grain37,21,4.840319969,1.636,5.109324163,71.17024889,18.67495421,,72.19585734
Grain37,22,5.786982464,4.908,7.587992491,52.6071218,40.30162381,,62.41009596
Grain37,23,9.378319938,5.726,10.98817368,88.09616143,31.40644931,,88.37516995
Grain37,24,5.973623471,5.726,8.274735849,89.14341766,43.78751125,,89.38163475
Grain37,25,8.731904587,2.454,9.070185981,27.22870856,15.69739913,,31.12693919
Grain37,26,0.174603175,1.636,1.645290937,26.08294572,83.90813,,84.53053515
Grain37,27,10.36097357,6.544,12.25453831,9.938606941,32.27654253,,33.61331455
Grain37,28,5.450584256,4.09,6.814467604,32.00894734,36.88376613,,47.29302769
Grain37,29,4.530439308,5.726,7.301503703,89.00064828,51.64878199,,89.37994127
Grain37,30,8.566683725,4.09,9.492953705,60.99633276,25.52125384,,64.05200979
Grain38,1,7.96934872,6.544,10.31185992,75.08779808,39.39099714,,78.52853771
Grain38,2,4.863881621,5.726,7.512950181,83.1693685,49.65416464,,85.58394799
Grain38,3,8.838612065,7.362,11.50304774,11.22310431,39.79214004,,41.09004729
Grain38,4,2.009833472,5.726,6.068484703,6.512202201,70.65886012,,70.78856973
Grain38,5,2.349045469,8.18,8.510606007,75.88093003,73.97755552,,86.13934172
Grain38,6,5.099488906,7.362,8.955659166,65.91518506,55.29054056,,76.56324863
Grain38,7,6.051580796,4.09,7.304089959,88.69690865,34.05304843,,88.92039263
Grain38,8,5.849857817,4.908,7.636052677,27.01304513,39.99647346,,46.96016715
Grain38,9,2.168526442,4.908,5.365721846,12.23276502,66.16247798,,66.73600567
Grain38,10,6.31776441,6.544,9.096047666,50.97719774,46.00771616,,64.0672124
Grain38,11,3.749905517,1.636,4.091245212,37.35671691,23.57056789,,43.23456121
Grain38,12,2.161485753,2.454,3.270189086,18.76843452,48.62636728,,51.25754296
Grain38,13,3.714167004,3.272,4.949850557,51.4204062,41.37847825,,62.10030907
Grain38,14,1.355285093,2.454,2.803375409,77.06327465,61.08918712,,83.78660528
Grain39,1,3.015382166,4.09,5.081400359,57.17445053,53.60023503,,71.23541566
Grain39,2,4.414560815,2.454,5.050788373,76.17837265,29.06914363,,77.94756688
Grain39,3,2.324584072,0.818,2.464308241,45.00297811,19.3865069,,48.16561293
Grain39,4,4.607175328,8.18,9.388208801,16.33449588,60.61072855,,61.9051607
Grain39,5,3.478943608,8.998,9.647126651,28.2416695,68.86174319,,71.47663582
Grain39,6,5.612480469,7.362,9.257374412,85.38281634,52.67962036,,87.20265157
Grain39,7,3.583621163,5.726,6.754954969,82.07660124,57.95957972,,85.80614025
Grain39,8,6.599214701,8.18,10.51009204,16.86592808,51.10514723,,53.06668362
Grain39,9,4.312380298,5.726,7.168242451,79.34547886,53.01576847,,83.61395456
Grain39,10,5.00368345,3.272,5.978530929,32.16280247,33.18140587,,44.88667588
Grain39,11,8.779779616,4.09,9.68569203,52.49157852,24.97813421,,56.50054432
Grain39,12,8.349063008,2.454,8.702239316,17.32093663,16.37939121,,23.66499923
Grain39,13,2.902039231,7.362,7.913335308,4.9925367,68.48605315,,68.57171644
Grain39,14,1.431852493,2.454,2.841182423,41.71530684,59.73742272,,67.90218799
Grain39,15,2.595662797,7.362,7.806184046,52.98979013,70.57858461,,78.45374108
Grain39,16,4.808724854,3.272,5.816340664,63.48138492,34.23254054,,68.33744752
Grain39,17,5.814574091,4.09,7.10896419,52.06387835,35.12274195,,59.81167559
Grain39,18,3.423736303,4.09,5.333860728,59.9249047,50.06732114,,71.2359386
Grain39,19,3.422623073,3.272,4.735011373,16.57211471,43.7111133,,46.14722241
Grain39,20,5.400010731,3.272,6.313960714,45.1769174,31.21270832,,52.92338712
Grain39,21,1.888622097,3.272,3.777946191,44.40616865,60.00614651,,69.0758151
Grain39,22,5.241004483,4.09,6.648024368,12.62525356,37.96793439,,39.70954185
Grain39,23,4.099457959,0.818,4.180272665,52.71884769,11.28450936,,53.55744469
Grain39,24,8.194266688,7.362,11.01567295,61.77029302,41.93757178,,69.39900955
